telemetry_id,entity_id,asset_id,timestamp,source_type,event_count,expected_event_count,status
E004-T000293,E004,E004-AS023,2026-08-01 17:00:00,SYSLOG,1088,1086,ACTIVE
E004-T000294,E004,E004-AS024,2026-08-01 17:00:00,SIEM,1074,1023,ACTIVE
E004-T000295,E004,E004-AS025,2026-08-01 17:00:00,IDS,1045,1089,ACTIVE
E004-T000296,E004,E004-AS026,2026-08-01 17:00:00,SNMP,1157,1060,ACTIVE
E004-T000297,E004,E004-AS027,2026-08-01 17:00:00,NETFLOW,997,1023,ACTIVE
E004-T000298,E004,E004-AS028,2026-08-01 17:00:00,SYSLOG,1012,1097,ACTIVE
E004-T000299,E004,E004-AS029,2026-08-01 17:00:00,SIEM,1039,1071,ACTIVE
E004-T000300,E004,E004-AS030,2026-08-01 17:00:00,IDS,844,1053,DEGRADED
E004-T000301,E004,E004-AS001,2026-08-01 18:00:00,SNMP,842,916,ACTIVE
E004-T000302,E004,E004-AS002,2026-08-01 18:00:00,NETFLOW,1124,1067,ACTIVE
E004-T000303,E004,E004-AS003,2026-08-01 18:00:00,SYSLOG,863,938,DELAYED
E004-T000304,E004,E004-AS004,2026-08-01 18:00:00,SIEM,1151,1042,ACTIVE
E004-T000305,E004,E004-AS005,2026-08-01 18:00:00,IDS,844,1056,DELAYED
E004-T000306,E004,E004-AS006,2026-08-01 18:00:00,SNMP,989,1059,ACTIVE
E004-T000307,E004,E004-AS007,2026-08-01 18:00:00,NETFLOW,1007,1098,ACTIVE
E004-T000308,E004,E004-AS008,2026-08-01 18:00:00,SYSLOG,1034,1057,ACTIVE
E004-T000309,E004,E004-AS009,2026-08-01 18:00:00,SIEM,978,1026,ACTIVE
E004-T000310,E004,E004-AS010,2026-08-01 18:00:00,IDS,973,1067,ACTIVE
E004-T000311,E004,E004-AS011,2026-08-01 18:00:00,SNMP,990,1062,ACTIVE
E004-T000312,E004,E004-AS012,2026-08-01 18:00:00,NETFLOW,977,1001,ACTIVE
E004-T000313,E004,E004-AS013,2026-08-01 18:00:00,SYSLOG,1041,1001,ACTIVE
E004-T000314,E004,E004-AS014,2026-08-01 18:00:00,SIEM,969,946,ACTIVE
E004-T000315,E004,E004-AS015,2026-08-01 18:00:00,IDS,1004,1018,ACTIVE
E004-T000316,E004,E004-AS016,2026-08-01 18:00:00,SNMP,1122,1083,ACTIVE
E004-T000317,E004,E004-AS017,2026-08-01 18:00:00,NETFLOW,889,928,ACTIVE
E004-T000318,E004,E004-AS018,2026-08-01 18:00:00,SYSLOG,989,904,ACTIVE
E004-T000319,E004,E004-AS019,2026-08-01 18:00:00,SIEM,1117,1086,ACTIVE
E004-T000320,E004,E004-AS020,2026-08-01 18:00:00,IDS,1052,1006,ACTIVE
E004-T000321,E004,E004-AS021,2026-08-01 18:00:00,SNMP,881,960,ACTIVE
E004-T000322,E004,E004-AS022,2026-08-01 18:00:00,NETFLOW,1054,1056,ACTIVE
E004-T000323,E004,E004-AS023,2026-08-01 18:00:00,SYSLOG,715,1005,DEGRADED
E004-T000324,E004,E004-AS024,2026-08-01 18:00:00,SIEM,923,941,ACTIVE
E004-T000325,E004,E004-AS025,2026-08-01 18:00:00,IDS,1004,962,ACTIVE
E004-T000326,E004,E004-AS026,2026-08-01 18:00:00,SNMP,898,920,ACTIVE
E004-T000327,E004,E004-AS027,2026-08-01 18:00:00,NETFLOW,843,975,DELAYED
E004-T000328,E004,E004-AS028,2026-08-01 18:00:00,SYSLOG,1047,1070,ACTIVE
E004-T000329,E004,E004-AS029,2026-08-01 18:00:00,SIEM,976,1004,ACTIVE
E004-T000330,E004,E004-AS030,2026-08-01 18:00:00,IDS,980,938,ACTIVE
E004-T000331,E004,E004-AS001,2026-08-01 19:00:00,SNMP,864,1000,DELAYED
E004-T000332,E004,E004-AS002,2026-08-01 19:00:00,NETFLOW,1089,1064,ACTIVE
E004-T000333,E004,E004-AS003,2026-08-01 19:00:00,SYSLOG,1002,1058,DELAYED
E004-T000334,E004,E004-AS004,2026-08-01 19:00:00,SIEM,1026,932,ACTIVE
E004-T000335,E004,E004-AS005,2026-08-01 19:00:00,IDS,883,950,ACTIVE
E004-T000336,E004,E004-AS006,2026-08-01 19:00:00,SNMP,991,1094,ACTIVE
E004-T000337,E004,E004-AS007,2026-08-01 19:00:00,NETFLOW,944,989,ACTIVE
E004-T000338,E004,E004-AS008,2026-08-01 19:00:00,SYSLOG,955,975,ACTIVE
E004-T000339,E004,E004-AS009,2026-08-01 19:00:00,SIEM,1105,1090,ACTIVE
E004-T000340,E004,E004-AS010,2026-08-01 19:00:00,IDS,1019,997,ACTIVE
E004-T000341,E004,E004-AS011,2026-08-01 19:00:00,SNMP,775,938,DELAYED
E004-T000342,E004,E004-AS012,2026-08-01 19:00:00,NETFLOW,977,1041,ACTIVE
E004-T000343,E004,E004-AS013,2026-08-01 19:00:00,SYSLOG,1040,1007,ACTIVE
E004-T000344,E004,E004-AS014,2026-08-01 19:00:00,SIEM,924,929,ACTIVE
E004-T000345,E004,E004-AS015,2026-08-01 19:00:00,IDS,1031,940,ACTIVE
E004-T000346,E004,E004-AS016,2026-08-01 19:00:00,SNMP,1105,1071,ACTIVE
E004-T000347,E004,E004-AS017,2026-08-01 19:00:00,NETFLOW,1075,1021,ACTIVE
E004-T000348,E004,E004-AS018,2026-08-01 19:00:00,SYSLOG,1091,1035,ACTIVE
E004-T000349,E004,E004-AS019,2026-08-01 19:00:00,SIEM,1108,1010,ACTIVE
E004-T000350,E004,E004-AS020,2026-08-01 19:00:00,IDS,959,934,ACTIVE
E004-T000351,E004,E004-AS021,2026-08-01 19:00:00,SNMP,914,961,DELAYED
E004-T000352,E004,E004-AS022,2026-08-01 19:00:00,NETFLOW,1023,1053,ACTIVE
E004-T000353,E004,E004-AS023,2026-08-01 19:00:00,SYSLOG,822,961,DELAYED
E004-T000354,E004,E004-AS024,2026-08-01 19:00:00,SIEM,1050,1093,DELAYED
E004-T000355,E004,E004-AS025,2026-08-01 19:00:00,IDS,1001,990,ACTIVE
E004-T000356,E004,E004-AS026,2026-08-01 19:00:00,SNMP,905,989,ACTIVE
E004-T000357,E004,E004-AS027,2026-08-01 19:00:00,NETFLOW,1020,1045,ACTIVE
E004-T000358,E004,E004-AS028,2026-08-01 19:00:00,SYSLOG,991,1064,ACTIVE
E004-T000359,E004,E004-AS029,2026-08-01 19:00:00,SIEM,1112,1030,ACTIVE
E004-T000360,E004,E004-AS030,2026-08-01 19:00:00,IDS,919,927,ACTIVE
E004-T000361,E004,E004-AS001,2026-08-01 20:00:00,SNMP,806,952,DEGRADED
E004-T000362,E004,E004-AS002,2026-08-01 20:00:00,NETFLOW,1072,975,ACTIVE
E004-T000363,E004,E004-AS003,2026-08-01 20:00:00,SYSLOG,902,924,ACTIVE
E004-T000364,E004,E004-AS004,2026-08-01 20:00:00,SIEM,1135,1096,ACTIVE
E004-T000365,E004,E004-AS005,2026-08-01 20:00:00,IDS,937,917,ACTIVE
E004-T000366,E004,E004-AS006,2026-08-01 20:00:00,SNMP,903,914,ACTIVE
E004-T000367,E004,E004-AS007,2026-08-01 20:00:00,NETFLOW,680,1057,DEGRADED
E004-T000368,E004,E004-AS008,2026-08-01 20:00:00,SYSLOG,1042,1022,ACTIVE
E004-T000369,E004,E004-AS009,2026-08-01 20:00:00,SIEM,918,945,ACTIVE
E004-T000370,E004,E004-AS010,2026-08-01 20:00:00,IDS,845,908,DELAYED
E004-T000371,E004,E004-AS011,2026-08-01 20:00:00,SNMP,910,924,ACTIVE
E004-T000372,E004,E004-AS012,2026-08-01 20:00:00,NETFLOW,926,1014,ACTIVE
E004-T000373,E004,E004-AS013,2026-08-01 20:00:00,SYSLOG,1018,1033,ACTIVE
E004-T000374,E004,E004-AS014,2026-08-01 20:00:00,SIEM,1001,1036,DELAYED
E004-T000375,E004,E004-AS015,2026-08-01 20:00:00,IDS,1077,1070,ACTIVE
E004-T000376,E004,E004-AS016,2026-08-01 20:00:00,SNMP,1070,988,ACTIVE
E004-T000377,E004,E004-AS017,2026-08-01 20:00:00,NETFLOW,1005,1032,ACTIVE
E004-T000378,E004,E004-AS018,2026-08-01 20:00:00,SYSLOG,1111,1011,ACTIVE
E004-T000379,E004,E004-AS019,2026-08-01 20:00:00,SIEM,916,1033,DELAYED
E004-T000380,E004,E004-AS020,2026-08-01 20:00:00,IDS,1042,1068,ACTIVE
E004-T000381,E004,E004-AS021,2026-08-01 20:00:00,SNMP,590,945,DEGRADED
E004-T000382,E004,E004-AS022,2026-08-01 20:00:00,NETFLOW,1001,907,ACTIVE
E004-T000383,E004,E004-AS023,2026-08-01 20:00:00,SYSLOG,887,920,ACTIVE
E004-T000384,E004,E004-AS024,2026-08-01 20:00:00,SIEM,825,1003,DELAYED
E004-T000385,E004,E004-AS025,2026-08-01 20:00:00,IDS,991,1021,ACTIVE
E004-T000386,E004,E004-AS026,2026-08-01 20:00:00,SNMP,1111,1018,ACTIVE
E004-T000387,E004,E004-AS027,2026-08-01 20:00:00,NETFLOW,820,908,ACTIVE
E004-T000388,E004,E004-AS028,2026-08-01 20:00:00,SYSLOG,995,962,ACTIVE
E004-T000389,E004,E004-AS029,2026-08-01 20:00:00,SIEM,1044,1056,ACTIVE
E004-T000390,E004,E004-AS030,2026-08-01 20:00:00,IDS,743,1043,DEGRADED
E004-T000391,E004,E004-AS001,2026-08-01 21:00:00,SNMP,986,907,ACTIVE
E004-T000392,E004,E004-AS002,2026-08-01 21:00:00,NETFLOW,1015,1038,ACTIVE
E004-T000393,E004,E004-AS003,2026-08-01 21:00:00,SYSLOG,1031,1048,ACTIVE
E004-T000394,E004,E004-AS004,2026-08-01 21:00:00,SIEM,1113,1092,ACTIVE
E004-T000395,E004,E004-AS005,2026-08-01 21:00:00,IDS,1208,1094,ACTIVE
E004-T000396,E004,E004-AS006,2026-08-01 21:00:00,SNMP,1049,1094,ACTIVE
E004-T000397,E004,E004-AS007,2026-08-01 21:00:00,NETFLOW,1062,975,ACTIVE
E004-T000398,E004,E004-AS008,2026-08-01 21:00:00,SYSLOG,984,1027,ACTIVE
E004-T000399,E004,E004-AS009,2026-08-01 21:00:00,SIEM,1100,1065,ACTIVE
E004-T000400,E004,E004-AS010,2026-08-01 21:00:00,IDS,964,974,ACTIVE
E004-T000401,E004,E004-AS011,2026-08-01 21:00:00,SNMP,1088,1029,ACTIVE
E004-T000402,E004,E004-AS012,2026-08-01 21:00:00,NETFLOW,1091,991,ACTIVE
E004-T000403,E004,E004-AS013,2026-08-01 21:00:00,SYSLOG,1168,1098,ACTIVE
E004-T000404,E004,E004-AS014,2026-08-01 21:00:00,SIEM,1066,1053,ACTIVE
E004-T000405,E004,E004-AS015,2026-08-01 21:00:00,IDS,999,937,ACTIVE
E004-T000406,E004,E004-AS016,2026-08-01 21:00:00,SNMP,1117,1048,ACTIVE
E004-T000407,E004,E004-AS017,2026-08-01 21:00:00,NETFLOW,969,972,ACTIVE
E004-T000408,E004,E004-AS018,2026-08-01 21:00:00,SYSLOG,1133,1053,ACTIVE
E004-T000409,E004,E004-AS019,2026-08-01 21:00:00,SIEM,1006,983,ACTIVE
E004-T000410,E004,E004-AS020,2026-08-01 21:00:00,IDS,1106,1004,ACTIVE
E004-T000411,E004,E004-AS021,2026-08-01 21:00:00,SNMP,955,982,DELAYED
E004-T000412,E004,E004-AS022,2026-08-01 21:00:00,NETFLOW,1029,1016,ACTIVE
E004-T000413,E004,E004-AS023,2026-08-01 21:00:00,SYSLOG,1037,1074,ACTIVE
E004-T000414,E004,E004-AS024,2026-08-01 21:00:00,SIEM,1135,1086,ACTIVE
E004-T000415,E004,E004-AS025,2026-08-01 21:00:00,IDS,1032,1075,DELAYED
E004-T000416,E004,E004-AS026,2026-08-01 21:00:00,SNMP,874,943,ACTIVE
E004-T000417,E004,E004-AS027,2026-08-01 21:00:00,NETFLOW,908,938,DELAYED
E004-T000418,E004,E004-AS028,2026-08-01 21:00:00,SYSLOG,941,1009,ACTIVE
E004-T000419,E004,E004-AS029,2026-08-01 21:00:00,SIEM,1137,1038,ACTIVE
E004-T000420,E004,E004-AS030,2026-08-01 21:00:00,IDS,949,938,ACTIVE
E004-T000421,E004,E004-AS001,2026-08-01 22:00:00,SNMP,745,933,DEGRADED
E004-T000422,E004,E004-AS002,2026-08-01 22:00:00,NETFLOW,880,912,ACTIVE
E004-T000423,E004,E004-AS003,2026-08-01 22:00:00,SYSLOG,1183,1096,ACTIVE
E004-T000424,E004,E004-AS004,2026-08-01 22:00:00,SIEM,950,919,ACTIVE
E004-T000425,E004,E004-AS005,2026-08-01 22:00:00,IDS,970,1041,ACTIVE
E004-T000426,E004,E004-AS006,2026-08-01 22:00:00,SNMP,1102,1010,ACTIVE
E004-T000427,E004,E004-AS007,2026-08-01 22:00:00,NETFLOW,1000,993,ACTIVE
E004-T000428,E004,E004-AS008,2026-08-01 22:00:00,SYSLOG,1034,1081,ACTIVE
E004-T000429,E004,E004-AS009,2026-08-01 22:00:00,SIEM,568,1027,DEGRADED
E004-T000430,E004,E004-AS010,2026-08-01 22:00:00,IDS,1002,1025,ACTIVE
E004-T000431,E004,E004-AS011,2026-08-01 22:00:00,SNMP,965,980,ACTIVE
E004-T000432,E004,E004-AS012,2026-08-01 22:00:00,NETFLOW,943,1038,ACTIVE
E004-T000433,E004,E004-AS013,2026-08-01 22:00:00,SYSLOG,1195,1098,ACTIVE
E004-T000434,E004,E004-AS014,2026-08-01 22:00:00,SIEM,1167,1055,ACTIVE
E004-T000435,E004,E004-AS015,2026-08-01 22:00:00,IDS,1082,1079,ACTIVE
E004-T000436,E004,E004-AS016,2026-08-01 22:00:00,SNMP,1006,993,ACTIVE
E004-T000437,E004,E004-AS017,2026-08-01 22:00:00,NETFLOW,1003,914,ACTIVE
E004-T000438,E004,E004-AS018,2026-08-01 22:00:00,SYSLOG,1097,1000,ACTIVE
E004-T000439,E004,E004-AS019,2026-08-01 22:00:00,SIEM,989,959,ACTIVE
E004-T000440,E004,E004-AS020,2026-08-01 22:00:00,IDS,1046,977,ACTIVE
E004-T000441,E004,E004-AS021,2026-08-01 22:00:00,SNMP,971,1047,ACTIVE
E004-T000442,E004,E004-AS022,2026-08-01 22:00:00,NETFLOW,881,954,ACTIVE
E004-T000443,E004,E004-AS023,2026-08-01 22:00:00,SYSLOG,924,1024,ACTIVE
E004-T000444,E004,E004-AS024,2026-08-01 22:00:00,SIEM,1181,1084,ACTIVE
E004-T000445,E004,E004-AS025,2026-08-01 22:00:00,IDS,1005,924,ACTIVE
E004-T000446,E004,E004-AS026,2026-08-01 22:00:00,SNMP,590,1061,DEGRADED
E004-T000447,E004,E004-AS027,2026-08-01 22:00:00,NETFLOW,928,981,ACTIVE
E004-T000448,E004,E004-AS028,2026-08-01 22:00:00,SYSLOG,969,924,ACTIVE
E004-T000449,E004,E004-AS029,2026-08-01 22:00:00,SIEM,890,941,ACTIVE
E004-T000450,E004,E004-AS030,2026-08-01 22:00:00,IDS,942,1041,ACTIVE
E004-T000451,E004,E004-AS001,2026-08-01 23:00:00,SNMP,919,979,ACTIVE
E004-T000452,E004,E004-AS002,2026-08-01 23:00:00,NETFLOW,942,988,ACTIVE
E004-T000453,E004,E004-AS003,2026-08-01 23:00:00,SYSLOG,1078,1006,ACTIVE
E004-T000454,E004,E004-AS004,2026-08-01 23:00:00,SIEM,915,911,ACTIVE
E004-T000455,E004,E004-AS005,2026-08-01 23:00:00,IDS,1142,1062,ACTIVE
E004-T000456,E004,E004-AS006,2026-08-01 23:00:00,SNMP,794,1065,DEGRADED
E004-T000457,E004,E004-AS007,2026-08-01 23:00:00,NETFLOW,942,932,ACTIVE
E004-T000458,E004,E004-AS008,2026-08-01 23:00:00,SYSLOG,973,942,ACTIVE
E004-T000459,E004,E004-AS009,2026-08-01 23:00:00,SIEM,923,908,ACTIVE
E004-T000460,E004,E004-AS010,2026-08-01 23:00:00,IDS,1066,1030,ACTIVE
E004-T000461,E004,E004-AS011,2026-08-01 23:00:00,SNMP,941,984,ACTIVE
E004-T000462,E004,E004-AS012,2026-08-01 23:00:00,NETFLOW,937,947,ACTIVE
E004-T000463,E004,E004-AS013,2026-08-01 23:00:00,SYSLOG,925,1016,ACTIVE
E004-T000464,E004,E004-AS014,2026-08-01 23:00:00,SIEM,975,910,ACTIVE
E004-T000465,E004,E004-AS015,2026-08-01 23:00:00,IDS,1077,1077,DELAYED
E004-T000466,E004,E004-AS016,2026-08-01 23:00:00,SNMP,950,1025,ACTIVE
E004-T000467,E004,E004-AS017,2026-08-01 23:00:00,NETFLOW,1048,946,ACTIVE
E004-T000468,E004,E004-AS018,2026-08-01 23:00:00,SYSLOG,728,1069,DEGRADED
E004-T000469,E004,E004-AS019,2026-08-01 23:00:00,SIEM,583,1016,DEGRADED
E004-T000470,E004,E004-AS020,2026-08-01 23:00:00,IDS,965,1010,ACTIVE
E004-T000471,E004,E004-AS021,2026-08-01 23:00:00,SNMP,1124,1070,ACTIVE
E004-T000472,E004,E004-AS022,2026-08-01 23:00:00,NETFLOW,971,1076,ACTIVE
E004-T000473,E004,E004-AS023,2026-08-01 23:00:00,SYSLOG,636,986,DEGRADED
E004-T000474,E004,E004-AS024,2026-08-01 23:00:00,SIEM,896,906,ACTIVE
E004-T000475,E004,E004-AS025,2026-08-01 23:00:00,IDS,660,904,DEGRADED
E004-T000476,E004,E004-AS026,2026-08-01 23:00:00,SNMP,988,1085,ACTIVE
E004-T000477,E004,E004-AS027,2026-08-01 23:00:00,NETFLOW,1145,1086,ACTIVE
E004-T000478,E004,E004-AS028,2026-08-01 23:00:00,SYSLOG,989,1053,ACTIVE
E004-T000479,E004,E004-AS029,2026-08-01 23:00:00,SIEM,921,969,ACTIVE
E004-T000480,E004,E004-AS030,2026-08-01 23:00:00,IDS,1060,1003,ACTIVE
E004-T000481,E004,E004-AS001,2026-08-02 00:00:00,SNMP,889,946,ACTIVE
E004-T000482,E004,E004-AS002,2026-08-02 00:00:00,NETFLOW,979,1061,ACTIVE
E004-T000483,E004,E004-AS003,2026-08-02 00:00:00,SYSLOG,920,998,ACTIVE
E004-T000484,E004,E004-AS004,2026-08-02 00:00:00,SIEM,1053,1001,ACTIVE
E004-T000485,E004,E004-AS005,2026-08-02 00:00:00,IDS,1040,1059,DELAYED
E004-T000486,E004,E004-AS006,2026-08-02 00:00:00,SNMP,1040,947,ACTIVE
E004-T000487,E004,E004-AS007,2026-08-02 00:00:00,NETFLOW,1024,995,ACTIVE
E004-T000488,E004,E004-AS008,2026-08-02 00:00:00,SYSLOG,1048,1061,ACTIVE
E004-T000489,E004,E004-AS009,2026-08-02 00:00:00,SIEM,927,906,ACTIVE
E004-T000490,E004,E004-AS010,2026-08-02 00:00:00,IDS,1207,1098,ACTIVE
E004-T000491,E004,E004-AS011,2026-08-02 00:00:00,SNMP,674,965,DEGRADED
E004-T000492,E004,E004-AS012,2026-08-02 00:00:00,NETFLOW,587,911,DEGRADED
E004-T000493,E004,E004-AS013,2026-08-02 00:00:00,SYSLOG,840,904,ACTIVE
E004-T000494,E004,E004-AS014,2026-08-02 00:00:00,SIEM,866,934,ACTIVE
E004-T000495,E004,E004-AS015,2026-08-02 00:00:00,IDS,991,1078,ACTIVE
E004-T000496,E004,E004-AS016,2026-08-02 00:00:00,SNMP,916,992,ACTIVE
E004-T000497,E004,E004-AS017,2026-08-02 00:00:00,NETFLOW,971,966,ACTIVE
E004-T000498,E004,E004-AS018,2026-08-02 00:00:00,SYSLOG,1081,1079,ACTIVE
E004-T000499,E004,E004-AS019,2026-08-02 00:00:00,SIEM,1134,1055,ACTIVE
E004-T000500,E004,E004-AS020,2026-08-02 00:00:00,IDS,918,918,ACTIVE
E004-T000501,E004,E004-AS021,2026-08-02 00:00:00,SNMP,1022,960,ACTIVE
E004-T000502,E004,E004-AS022,2026-08-02 00:00:00,NETFLOW,1110,1034,ACTIVE
E004-T000503,E004,E004-AS023,2026-08-02 00:00:00,SYSLOG,1209,1095,ACTIVE
E004-T000504,E004,E004-AS024,2026-08-02 00:00:00,SIEM,925,1012,ACTIVE
E004-T000505,E004,E004-AS025,2026-08-02 00:00:00,IDS,1175,1082,ACTIVE
E004-T000506,E004,E004-AS026,2026-08-02 00:00:00,SNMP,1095,1077,ACTIVE
E004-T000507,E004,E004-AS027,2026-08-02 00:00:00,NETFLOW,873,911,ACTIVE
E004-T000508,E004,E004-AS028,2026-08-02 00:00:00,SYSLOG,912,966,ACTIVE
E004-T000509,E004,E004-AS029,2026-08-02 00:00:00,SIEM,689,1064,DEGRADED
E004-T000510,E004,E004-AS030,2026-08-02 00:00:00,IDS,908,988,ACTIVE
E004-T000511,E004,E004-AS001,2026-08-02 01:00:00,SNMP,1001,1039,ACTIVE
E004-T000512,E004,E004-AS002,2026-08-02 01:00:00,NETFLOW,999,1009,ACTIVE
E004-T000513,E004,E004-AS003,2026-08-02 01:00:00,SYSLOG,1077,978,ACTIVE
E004-T000514,E004,E004-AS004,2026-08-02 01:00:00,SIEM,836,911,ACTIVE
E004-T000515,E004,E004-AS005,2026-08-02 01:00:00,IDS,895,948,ACTIVE
E004-T000516,E004,E004-AS006,2026-08-02 01:00:00,SNMP,1109,1079,ACTIVE
E004-T000517,E004,E004-AS007,2026-08-02 01:00:00,NETFLOW,987,1062,ACTIVE
E004-T000518,E004,E004-AS008,2026-08-02 01:00:00,SYSLOG,831,1041,DEGRADED
E004-T000519,E004,E004-AS009,2026-08-02 01:00:00,SIEM,984,1022,ACTIVE
E004-T000520,E004,E004-AS010,2026-08-02 01:00:00,IDS,999,912,ACTIVE
E004-T000521,E004,E004-AS011,2026-08-02 01:00:00,SNMP,1173,1077,ACTIVE
E004-T000522,E004,E004-AS012,2026-08-02 01:00:00,NETFLOW,938,1036,ACTIVE
E004-T000523,E004,E004-AS013,2026-08-02 01:00:00,SYSLOG,1050,1088,ACTIVE
E004-T000524,E004,E004-AS014,2026-08-02 01:00:00,SIEM,1134,1097,ACTIVE
E004-T000525,E004,E004-AS015,2026-08-02 01:00:00,IDS,813,1096,DEGRADED
E004-T000526,E004,E004-AS016,2026-08-02 01:00:00,SNMP,1039,999,ACTIVE
E004-T000527,E004,E004-AS017,2026-08-02 01:00:00,NETFLOW,952,1037,ACTIVE
E004-T000528,E004,E004-AS018,2026-08-02 01:00:00,SYSLOG,1104,1066,ACTIVE
E004-T000529,E004,E004-AS019,2026-08-02 01:00:00,SIEM,1093,1027,ACTIVE
E004-T000530,E004,E004-AS020,2026-08-02 01:00:00,IDS,914,952,ACTIVE
E004-T000531,E004,E004-AS021,2026-08-02 01:00:00,SNMP,1044,957,ACTIVE
E004-T000532,E004,E004-AS022,2026-08-02 01:00:00,NETFLOW,1158,1057,ACTIVE
E004-T000533,E004,E004-AS023,2026-08-02 01:00:00,SYSLOG,1012,1098,ACTIVE
E004-T000534,E004,E004-AS024,2026-08-02 01:00:00,SIEM,1030,932,ACTIVE
E004-T000535,E004,E004-AS025,2026-08-02 01:00:00,IDS,895,980,ACTIVE
E004-T000536,E004,E004-AS026,2026-08-02 01:00:00,SNMP,894,965,ACTIVE
E004-T000537,E004,E004-AS027,2026-08-02 01:00:00,NETFLOW,814,901,ACTIVE
E004-T000538,E004,E004-AS028,2026-08-02 01:00:00,SYSLOG,960,932,ACTIVE
E004-T000539,E004,E004-AS029,2026-08-02 01:00:00,SIEM,1093,1096,ACTIVE
E004-T000540,E004,E004-AS030,2026-08-02 01:00:00,IDS,1107,1056,ACTIVE
E004-T000541,E004,E004-AS001,2026-08-02 02:00:00,SNMP,1104,1048,ACTIVE
E004-T000542,E004,E004-AS002,2026-08-02 02:00:00,NETFLOW,892,938,ACTIVE
E004-T000543,E004,E004-AS003,2026-08-02 02:00:00,SYSLOG,969,1049,ACTIVE
E004-T000544,E004,E004-AS004,2026-08-02 02:00:00,SIEM,888,976,ACTIVE
E004-T000545,E004,E004-AS005,2026-08-02 02:00:00,IDS,1136,1080,ACTIVE
E004-T000546,E004,E004-AS006,2026-08-02 02:00:00,SNMP,1021,987,ACTIVE
E004-T000547,E004,E004-AS007,2026-08-02 02:00:00,NETFLOW,642,980,DEGRADED
E004-T000548,E004,E004-AS008,2026-08-02 02:00:00,SYSLOG,990,1061,ACTIVE
E004-T000549,E004,E004-AS009,2026-08-02 02:00:00,SIEM,877,964,DELAYED
E004-T000550,E004,E004-AS010,2026-08-02 02:00:00,IDS,1107,1062,ACTIVE
E004-T000551,E004,E004-AS011,2026-08-02 02:00:00,SNMP,934,1064,DELAYED
E004-T000552,E004,E004-AS012,2026-08-02 02:00:00,NETFLOW,979,1047,ACTIVE
E004-T000553,E004,E004-AS013,2026-08-02 02:00:00,SYSLOG,833,919,ACTIVE
E004-T000554,E004,E004-AS014,2026-08-02 02:00:00,SIEM,966,1015,ACTIVE
E004-T000555,E004,E004-AS015,2026-08-02 02:00:00,IDS,911,1007,ACTIVE
E004-T000556,E004,E004-AS016,2026-08-02 02:00:00,SNMP,880,1098,DELAYED
E004-T000557,E004,E004-AS017,2026-08-02 02:00:00,NETFLOW,885,943,ACTIVE
E004-T000558,E004,E004-AS018,2026-08-02 02:00:00,SYSLOG,905,936,ACTIVE
E004-T000559,E004,E004-AS019,2026-08-02 02:00:00,SIEM,983,1084,ACTIVE
E004-T000560,E004,E004-AS020,2026-08-02 02:00:00,IDS,983,1009,ACTIVE
E004-T000561,E004,E004-AS021,2026-08-02 02:00:00,SNMP,1064,1070,ACTIVE
E004-T000562,E004,E004-AS022,2026-08-02 02:00:00,NETFLOW,1144,1096,ACTIVE
E004-T000563,E004,E004-AS023,2026-08-02 02:00:00,SYSLOG,822,1017,DELAYED
E004-T000564,E004,E004-AS024,2026-08-02 02:00:00,SIEM,995,1073,ACTIVE
E004-T000565,E004,E004-AS025,2026-08-02 02:00:00,IDS,1039,1021,ACTIVE
E004-T000566,E004,E004-AS026,2026-08-02 02:00:00,SNMP,986,979,ACTIVE
E004-T000567,E004,E004-AS027,2026-08-02 02:00:00,NETFLOW,963,975,ACTIVE
E004-T000568,E004,E004-AS028,2026-08-02 02:00:00,SYSLOG,1089,1031,ACTIVE
E004-T000569,E004,E004-AS029,2026-08-02 02:00:00,SIEM,985,924,ACTIVE
E004-T000570,E004,E004-AS030,2026-08-02 02:00:00,IDS,947,939,ACTIVE
E004-T000571,E004,E004-AS001,2026-08-02 03:00:00,SNMP,1000,1082,ACTIVE
E004-T000572,E004,E004-AS002,2026-08-02 03:00:00,NETFLOW,769,1045,DEGRADED
E004-T000573,E004,E004-AS003,2026-08-02 03:00:00,SYSLOG,1018,956,ACTIVE
E004-T000574,E004,E004-AS004,2026-08-02 03:00:00,SIEM,909,907,ACTIVE
E004-T000575,E004,E004-AS005,2026-08-02 03:00:00,IDS,1015,978,ACTIVE
E004-T000576,E004,E004-AS006,2026-08-02 03:00:00,SNMP,862,922,ACTIVE
E004-T000577,E004,E004-AS007,2026-08-02 03:00:00,NETFLOW,806,979,DELAYED
E004-T000578,E004,E004-AS008,2026-08-02 03:00:00,SYSLOG,919,1002,ACTIVE
E004-T000579,E004,E004-AS009,2026-08-02 03:00:00,SIEM,926,929,ACTIVE
E004-T000580,E004,E004-AS010,2026-08-02 03:00:00,IDS,942,968,DELAYED
E004-T000581,E004,E004-AS011,2026-08-02 03:00:00,SNMP,971,967,ACTIVE
E004-T000582,E004,E004-AS012,2026-08-02 03:00:00,NETFLOW,1030,1006,ACTIVE
E004-T000583,E004,E004-AS013,2026-08-02 03:00:00,SYSLOG,977,1046,ACTIVE
E004-T000584,E004,E004-AS014,2026-08-02 03:00:00,SIEM,1021,963,ACTIVE
E004-T000585,E004,E004-AS015,2026-08-02 03:00:00,IDS,1095,1035,ACTIVE
